年份,生源地,科类,批次,院校名称,专业名称,专业备注,最低分,最低位次,最高分,平均分
2023,上海,综合,本科批,浙江工商大学,旅游管理类,旅游管理类（含旅游管理、酒店管理专业）,499,19921.0,0,501
2023,上海,综合,本科批,河南大学,地理科学类,地理科学类（含人文地理与城乡规划、地理信息科学、地理科学）（师范专业）,499,19921.0,0,502
2023,上海,综合,本科批,苏州科技大学,建筑类,建筑学（办学点：江枫校区）,499,19921.0,0,499
2023,上海,综合,本科批,上海海事大学,仪器类,测控技术与仪器,499,19921.0,506,0
2023,上海,综合,本科批,上海海洋大学,能源动力类,能源与动力工程,499,19921.0,506,501
2023,上海,综合,本科批,青岛大学,法学类,法学,499,19921.0,0,499
2023,上海,综合,本科批,上海海事大学,机械类,工业设计,499,19921.0,515,0
2023,上海,综合,本科批,上海海事大学,管理科学与工程类,管理科学,499,19921.0,511,0
2023,上海,综合,本科批,上海海事大学,安全科学与工程类,安全工程,499,19921.0,504,0
2023,上海,综合,本科批,上海海事大学,材料类,材料科学与工程,499,19921.0,515,0
2023,上海,综合,本科批,浙江农林大学,环境科学与工程类,环境科学与工程,499,19921.0,0,499
2023,上海,综合,本科批,天津财经大学,财政学类,财政学类（含财政学、税收学专业）,499,19921.0,0,500
2023,上海,综合,本科批,长沙理工大学,电气类,智能电网信息工程,499,19921.0,0,499
2023,上海,综合,本科批,浙江工商大学,外国语言文学类,法语（外语语种为英语、法语）,499,19921.0,0,501
2023,上海,综合,本科批,上海海事大学,环境科学与工程类,环境工程,499,19921.0,506,0
2023,上海,综合,本科批,浙江传媒学院,电子信息类,电子科学与技术（演艺工程与舞台技术方向）,499,19921.0,0,507
2023,上海,综合,本科批,上海政法学院,经济学类,经济学（上海市一流本科专业）,499,19921.0,0,502
2023,上海,综合,本科批,上海政法学院,经济与贸易类,国际经济与贸易（上海市一流本科专业）,499,19921.0,0,503
2023,上海,综合,本科批,浙江中医药大学,护理学类,护理学（为适应专业工作需要，建议考生身高158cm）（含以上）,499,19921.0,0,500
2023,上海,综合,本科批,上海体育大学,中国语言文学类,汉语国际教育,499,19921.0,0,503
2023,上海,综合,本科批,浙江财经大学,经济与贸易类,经济与贸易类（含国际经济与贸易、经济学、数字经济专业）,499,19921.0,0,504
2023,上海,综合,本科批,浙江财经大学,中国语言文学类,汉语言文学,499,19921.0,0,500
2023,上海,综合,本科批,湖北中医药大学,中医学类,针灸推拿学,499,19921.0,0,500
2023,上海,综合,本科批,浙江工商大学,食品科学与工程类,食品科学与工程类（含食品科学与工程、食品质量与安全专业）,499,19921.0,0,500
2023,上海,综合,本科批,上海海洋大学,工业工程类,工业工程,500,19672.0,511,503
2023,上海,综合,本科批,江西师范大学,生物科学类,生物科学,500,19672.0,0,500
2023,上海,综合,本科批,上海海洋大学,环境科学与工程类,环境科学与工程类,500,19672.0,510,503
2023,上海,综合,本科批,江西师范大学,数学类,数学与应用数学,500,19672.0,0,500
2023,上海,综合,本科批,浙江师范大学,外国语言文学类,日语（外语单科成绩不低于115分）,500,19672.0,0,500
2023,上海,综合,本科批,杭州电子科技大学,外国语言文学类,德语（语种:不限）,500,19672.0,0,0
2023,上海,综合,本科批,上海体育大学,医学技术类,医学技术类（运动健康方向。含运动人体科学、运动康复、应用心理学、康复治疗学、运动能力开发、运动与公共健康专业。大类分流后学费按所学专业的标准收取）,500,19672.0,0,508
2023,上海,综合,本科批,山西医科大学,口腔医学类,口腔医学,500,19672.0,0,502
2023,上海,综合,本科批,南京艺术学院,戏剧与影视学类,戏剧影视文学,500,19672.0,0,500
2023,上海,综合,本科批,南京财经大学,物流管理与工程类,物流管理,500,19672.0,0,503
2023,上海,综合,本科批,天津财经大学,金融学类,金融学类（含金融学、金融学）（国际金融、金融工程、保险学、投资学、信用管理专业）,500,19672.0,0,502
2023,上海,综合,本科批,天津财经大学,工商管理类,会计学,500,19672.0,0,501
2023,上海,综合,本科批,上海政法学院,财政学类,税收学,500,19672.0,0,502
2023,上海,综合,本科批,上海政法学院,社会学类,社会学,500,19672.0,0,504
2023,上海,综合,本科批,上海政法学院,心理学类,应用心理学,500,19672.0,0,505
2023,上海,综合,本科批,上海政法学院,政治学类,国际政治（上海市一流本科专业）,500,19672.0,0,505
2023,上海,综合,本科批,浙江中医药大学,公共卫生与预防医学类,食品卫生与营养学（语种:不限在富春校区）,500,19672.0,0,500
2023,上海,综合,本科批,石河子大学,口腔医学类,口腔医学,500,19672.0,0,510
2023,上海,综合,本科批,宁夏大学,计算机类,计算机科学与技术,501,19420.0,0,503
2023,上海,综合,本科批,上海政法学院,新闻传播学类,网络与新媒体,501,19420.0,0,506
2023,上海,综合,本科批,武汉科技大学,自动化类,自动化类（含电子信息工程、通信工程、电子科学与技术、电气工程及其自动化、自动化、机器人工程专业）,501,19420.0,0,505
2023,上海,综合,本科批,浙江农林大学,动物生产类,动物科学,501,19420.0,0,501
2023,上海,综合,本科批,上海海洋大学,海洋科学类,海洋科学类,501,19420.0,524,505
2023,上海,综合,本科批,长春理工大学,计算机类,计算机科学与技术（因教学特点和要求，非英语语种考生慎报）,501,19420.0,0,501
2023,上海,综合,本科批,南京工业大学,法学类,法学,501,19420.0,0,505
2023,上海,综合,本科批,武汉科技大学,机械类,机械类（车辆与物流方向。含车辆工程、物流工程专业）,501,19420.0,0,507
2023,上海,综合,本科批,广西大学,生物科学类,生物技术,501,19420.0,0,504
2023,上海,综合,本科批,浙江财经大学,法学类,法学,501,19420.0,0,502
2023,上海,综合,本科批,辽宁大学,金融学类,金融学（中外合作办学）（英语教学，非英语语种考生慎报）（中外合作办学）,501,19420.0,0,510
2023,上海,综合,本科批,江西师范大学,心理学类,心理学类（含心理学）（师范、应用心理学专业）,501,19420.0,0,501
2023,上海,综合,本科批,上海海洋大学,仪器类,测控技术与仪器,501,19420.0,506,502
2023,上海,综合,本科批,山东师范大学,心理学类,心理学类（含心理学、应用心理学专业）,502,19158.0,0,502
2023,上海,综合,本科批,上海海洋大学,机械类,机械设计制造及其自动化,502,19158.0,520,506
2023,上海,综合,本科批,重庆师范大学,中国语言文学类,中国语言文学类（含汉语言文学）（师范类、汉语国际教育、秘书学专业）,502,19158.0,0,503
2023,上海,综合,本科批,南京审计大学,工商管理类,人力资源管理,502,19158.0,0,503
2023,上海,综合,本科批,东北农业大学,金融学类,金融学类（含金融学、保险学、国际经济与贸易专业）,502,19158.0,0,503
2023,上海,综合,本科批,上海海事大学,外国语言文学类,外国语言文学类,502,19158.0,516,0
2023,上海,综合,本科批,上海海事大学,海洋工程类,船舶与海洋工程,502,19158.0,515,0
2023,上海,综合,本科批,上海海事大学,工业工程类,工业工程,502,19158.0,511,0
2023,上海,综合,本科批,上海海事大学,自动化类,自动化,502,19158.0,524,0
2023,上海,综合,本科批,杭州电子科技大学,社会学类,社会学（语种:不限）,502,19158.0,0,0
2023,上海,综合,本科批,贵州大学,外国语言文学类,英语,502,19158.0,0,504
2023,上海,综合,本科批,滨州医学院,临床医学类,临床医学,502,19158.0,0,504
2023,上海,综合,本科批,江西师范大学,中国语言文学类,汉语言文学,503,18898.0,0,503
2023,上海,综合,本科批,北京第二外国语学院,工商管理类,财务管理（外语单科成绩不低于90分。办学点：校本部；资本量化分析方向）,503,18898.0,0,503
2023,上海,综合,本科批,上海海事大学,水利类,港口航道与海岸工程,503,18898.0,513,0
2023,上海,综合,本科批,浙江财经大学,金融学类,金融学类（含金融学、信用管理、金融工程、保险学、投资学专业）,503,18898.0,0,505
2023,上海,综合,本科批,山东第二医科大学,临床医学类,麻醉学,503,18898.0,0,504
2023,上海,综合,本科批,重庆医科大学,电子信息类,医学信息工程,503,18898.0,0,506
2023,上海,综合,本科批,上海海洋大学,自动化类,机器人工程,503,18898.0,510,505
2023,上海,综合,本科批,山东中医药大学,药学类,药学,503,18898.0,0,503
2023,上海,综合,本科批,山东中医药大学,中医学类,针灸推拿学,503,18898.0,0,503
2023,上海,综合,本科批,浙江中医药大学,生物科学类,生物科学（语种:不限第一学年在富春校区，第二学年起在滨文校区）,503,18898.0,0,504
2023,上海,综合,本科批,南京艺术学院,艺术学理论类,艺术管理,503,18898.0,0,503
2023,上海,综合,本科批,中国计量大学,药学类,药学,503,18898.0,0,503
2023,上海,综合,本科批,上海海事大学,经济学类,经济学类,503,18898.0,524,0
2023,上海,综合,本科批,山东师范大学,地理科学类,地理科学类（含地理科学、地理信息科学专业）,504,18635.0,0,505
2023,上海,综合,本科批,江西中医药大学,中西医结合类,中西医临床医学,504,18635.0,0,505
2023,上海,综合,本科批,江西中医药大学,中医学类,中医骨伤科学,504,18635.0,0,506
2023,上海,综合,本科批,浙江理工大学,化学类,化学类（含应用化学、材料化学专业）,504,18635.0,0,505
2023,上海,综合,本科批,南京艺术学院,工商管理类,文化产业管理,504,18635.0,0,504
2023,上海,综合,本科批,曲阜师范大学,中国语言文学类,汉语言文学（师范类）,504,18635.0,0,508
2023,上海,综合,本科批,上海海洋大学,电气类,电气工程及其自动化,504,18635.0,511,506
2023,上海,综合,本科批,浙江工商大学,新闻传播学类,新闻传播学类（含广告学、新闻学、网络与新媒体专业）,504,18635.0,0,505
2023,上海,综合,本科批,成都理工大学,计算机类,计算机类（含计算机科学与技术、软件工程、网络空间安全专业。不能准确在显示器上识别红、黄、绿、蓝、紫各颜色中任何一种颜色的数码、字母者不取）,504,18635.0,0,507
2023,上海,综合,本科批,南京晓庄学院,教育学类,学前教育（师范）,504,18635.0,0,504
2023,上海,综合,本科批,上海海事大学,物流管理与工程类,物流工程,505,18398.0,524,0
2023,上海,综合,本科批,宁波大学,旅游管理类,旅游管理（中外合作办学）（中法合作。符合条件者第四学年可选赴法国昂热大学，可获中法双文凭，法方不另收学费）（中外合作办学）,505,18398.0,0,508
2023,上海,综合,本科批,山东中医药大学,中西医结合类,中西医临床医学,505,18398.0,0,505
2023,上海,综合,本科批,南京审计大学,法学类,法学（法务金融方向）,505,18398.0,0,506
2023,上海,综合,本科批,青岛大学,计算机类,计算机科学与技术（语种:不限在浮山校区）,505,18398.0,0,506
2023,上海,综合,本科批,浙江农林大学,建筑类,风景园林,505,18398.0,0,513
2023,上海,综合,本科批,南京林业大学,测绘类,测绘工程,505,18398.0,0,505
2023,上海,综合,本科批,南京审计大学,外国语言文学类,英语,505,18398.0,0,506
2023,上海,综合,本科批,浙江工业大学,建筑类,建筑类（含建筑学、城乡规划专业）,505,18398.0,0,512
2023,上海,综合,本科批,浙江理工大学,生物科学类,生物科学类（含生物技术、生物制药专业）,505,18398.0,0,510
2023,上海,综合,本科批,扬州大学,水利类,水文与水资源工程,505,18398.0,0,505
